id,title,corpus,poster,backdrop
118,Charlie and the Chocolate Factory,Charlie Chocolate Factory young boy wins tour magnificent chocolate factory world led worlds unusual candy maker Willy Wonka semisweet nuts londonengland fathersonrelationship chocolate johnnydepp freddiehighmore davidkelly timburton adventure comedy family,/wfGfxtBkhBzQfOZw4S8IQZgrH0a.jpg,/atoIgfAk2Ig2HFJLD0VUnjiPWEz.jpg
2062,Ratatouille,Ratatouille rat named Remy dreams becoming great French chef despite familys wishes obvious problem rat decidedly rodentphobic profession fate places Remy sewers Paris finds ideally situated beneath restaurant made famous culinary hero Auguste Gusteau Despite apparent dangers unlikely  certainly unwanted  visitor kitchen fine French restaurant Remys passion cooking soon sets motion hilarious exciting rat race turns culinary world Paris upside down Hes dying become chef paris brotherbrotherrelationship expensiverestaurant pattonoswalt ianholm louromano janpinkava animation comedy family,/t3vaWRPSf6WjDSamIkKDs1iQWna.jpg,/xgDj56UWyeWQcxQ44f5A3RTWuSs.jpg
62213,Dark Shadows,Dark Shadows Vampire Barnabas Collins inadvertently freed tomb emerges changed world 1972 returns Collinwood Manor find oncegrand estate family fallen ruin Every Family Demons witch imprisonment vampire johnnydepp michellepfeiffer helenabonhamcarter timburton comedy fantasy,/eteQ3gyMpA0oiWcYX4XoXGry0cB.jpg,/kDjR3rP5aa102CvAFlVCAdJFyRV.jpg
11619,Flushed Away,Flushed Away London highsociety mouse Roddy flushed toilet Sid common sewer rat Hang madcap adventure deep sewer bowels Ratropolis Roddy meets resourceful Rita rodenthating Toad faithful thugs Spike Whitey Someones Going londonengland underworld return hughjackman katewinslet ianmckellen davidbowers adventure animation comedy,/78czzq4yOr3yN2znedu0kWyv2Um.jpg,/7xQk3HdCvkNmk3gblDGn9fVnbsT.jpg
43074,Ghostbusters,Ghostbusters Following ghost invasion Manhattan paranormal enthusiasts Erin Gilbert Abby Yates nuclear engineer Jillian Holtzmann subway worker Patty Tolan band together stop otherworldly threat Gonna Call femalefriendship ghosthunting reboot melissamccarthy kristenwiig katemckinnon paulfeig action fantasy comedy,/wJmWliwXIgZOCCVOcGRBhce7xPS.jpg,/3RWsSQlqzRjsuqSRmoyggy74UA7.jpg
608,Men in Black II,Men Black II Kay Jay reunite provide best last line defense sinister seductress levels toughest challenge yet MIBs untarnished mission statement â protecting Earth scum universe four years since alienseeking agents averted intergalactic disaster epic proportions race clock Jay must convince Kay â absolutely memory time spent MIB also living person left expertise save galaxy â reunite MIB earth submits ultimate destruction Planet New Scum savingtheworld secretidentity sunglasses tommyleejones willsmith riptorn barrysonnenfeld action adventure comedy,/enA22EPyzc2WQ1VVyY7zxresQQr.jpg,/o1l6OCqA3pYDZHIc5L1s7CEzCMv.jpg
7552,Fun with Dick and Jane,Fun Dick Jane Dick Harper loses job Globodyne Enronesque collapse wife Jane turn crime order handle massive debt face Two intelligent people Dick Jane actually get pretty good robbing people even enjoy  second thoughts theyre reminded crime hurt innocent people couple hears Globodyne boss Jack McCallister actually swindled company plot revenge Giving big businesses run money basedonnovel desperation robber jimcarrey tÃ©aleoni alecbaldwin deanparisot comedy,/1NBVGBi8Z6MhJBAJ5SuRMqP7o3T.jpg,/fTguJk7abk8s9A4AXNGdVdtWBr1.jpg
944,Lethal Weapon 4,Lethal Weapon 4 combustible action franchises final installment maverick detectives Martin Riggs Roger Murtaugh square Asian mobster Wah Sing Ku whos neck slave trading counterfeit currency help gumshoe Leo Getz smartaleck rookie cop Lee Butters Riggs Murtaugh aim take Ku gang faces love action expect lapd houseonfire revolver melgibson dannyglover joepesci richarddonner action adventure comedy,/w8qaZ1OuBuI2NhySynW0n4kHWgT.jpg,/u4d4vymNPo1UuJ6ihtyy9OQgco2.jpg
7364,Sahara,Sahara Scouring ocean depths treasureladen shipwrecks business usual thrillseeking underwater adventurer wisecracking buddy two cross paths beautiful doctor find ultimate treasure hunt Dirk Pitt Adventure new name tyrant ironcladship matthewmcconaughey penÃ©lopecruz stevezahn breckeisner action adventure comedy,/kyY1onYxkKBDlJsheRsVbMaoQEM.jpg,/gBPNui7ABK5Wz46o1ohuleIrzvC.jpg
65759,Happy Feet Two,Happy Feet Two Mumble penguin problem son Erik reluctant dance encounters Mighty Sven penguin fly Things get worse Mumble world shaken powerful forces causing brings together penguin nations allies set things right Every step counts penguin musical aftercreditsstinger elijahwood robinwilliams pink georgemiller animation comedy family,/2gWiQ4mn85jcXtREVePlVViupeV.jpg,/jiY7dnAtkvM1UykifM0RJAhZLY6.jpg
44896,Rango,Rango Rango lost family pet accidentally winds gritty gunslinging town Dirt lessthancourageous lizard suddenly finds stands out Welcomed last hope town waiting for new Sheriff Rango forced play new role hilt Heroes come different colors sheriff nevada pet johnnydepp islafisher nedbeatty goreverbinski animation comedy family,/oVeRl1SRADz74OrY97usmP1flLV.jpg,/6B2tOYhaIpv3kPKBkvdebX624Gw.jpg
228161,Home,Home Earth taken overlyconfident Boov alien race search new place call home humans promptly relocated Boov get busy reorganizing planet one resourceful girl Tip manages avoid capture finds accidental accomplice banished Boov named Oh two fugitives realize thereâs lot stake intergalactic relations embark road trip lifetime Worlds Collide friendship spaceship space jimparsons rihanna stevemartin timjohnson fantasy comedy animation,/ln7DqfqyKosTw1xoa92Q7FRT3Jh.jpg,/jqVFrhFLqrOn72TImJuIzYWKByv.jpg
8961,Bad Boys II,Bad Boys II Outofcontrol trashtalking buddy cops Marcus Burnett Mike Lowrey Miami Narcotics Task Force reunite bullets fly cars crash laughs explode pursue whackedout drug lord streets Miami barrios Cuba real fireworks result Marcus discovers playboy Mike secretly romancing Marcusâ sexy sister cant stand heat get Miami miami kukluxklan cuba martinlawrence willsmith jordimollÃ  michaelbay adventure action comedy,/yCvB5fG5aEPqa1St7ihY6KEAsHD.jpg,/gxSVZCUlDd8upT1G2wdrUdz2hxG.jpg
181533,Night at the Museum: Secret of the Tomb,Night Museum Secret Tomb magic powers Tablet Ahkmenrah begin die out Larry Daley Ben Stiller spans globe uniting favorite new characters embarking epic quest save magic gone forever One Final Night Save Day nightwatchman museum naturalhistory benstiller ramimalek rebelwilson shawnlevy adventure comedy fantasy,/xwgy305K6qDs3D20xUO4OZu1HPY.jpg,/taC97dzVlFBl0vWzmp6PCBWOQtM.jpg
38055,Megamind,Megamind Bumbling supervillain Megamind finally defeats nemesis superhero Metro Man without hero loses purpose must find new meaning life brain chain savingtheworld date prison willferrell bradpitt tinafey tommcgrath animation action comedy,/uZ9ytt3sPTx62XTfN56ILSuYWRe.jpg,/irpJXGiVr539uuspcQcNdkhS2lq.jpg
49524,R.I.P.D.,RIPD recently slain cop joins team undead police officers working Rest Peace Department tries find man murdered him Based comic Peter M Lenkov protect serve living gold policeoperation partner jeffbridges ryanreynolds kevinbacon robertschwentke fantasy action comedy,/rS0kByPD4YF8pQ85KjzMdGiu7Xf.jpg,/6KJcFFE1iBPC0Xj0iPCcmMvS5WK.jpg
172385,Rio 2,Rio 2 jungle Blu Jewel three kids theyre hurtled Rio de Janeiro wilds Amazon Blu tries fit in goes beaktobeak vengeful Nigel meets fearsome adversary all fatherinlaw Hes villainous venomous bird sequel jungle jesseeisenberg annehathaway lesliemann carlossaldanha animation adventure comedy,/gVNTBrjxh2YRmQFjlaqrNbHVvrd.jpg,/eg2jxQ1FFi6ENDfyMIMC5odpcU0.jpg
8871,How the Grinch Stole Christmas,Grinch Stole Christmas Inside snowflake exists magical land Whoville Whoville live Whos almost mutated sort Munchkinlike people Whos love Christmas yet outside beloved Whoville lives Grinch Grinch nasty creature hates Christmas plots steal away Whos equally abhors Yet small child Cindy Lou Who decides try befriending Grinch puts mean green holiday christmasparty newlove jimcarrey taylormomsen jeffreytambor ronhoward family comedy fantasy,/1WZbbPApEivA421gCOluuzMMKCk.jpg,/sy0vo1cmpKqwPRiMUiJ45jyLsX7.jpg
9471,Charlie's Angels: Full Throttle,Charlies Angels Full Throttle Angels charged finding pair missing rings encoded personal information members Witness Protection Program informants killed ladies target rogue agent might responsible summer Angels back robbery secretidentity secretagent camerondiaz drewbarrymore lucyliu mcg action adventure comedy,/n4cdJ0Wqxb7C0HmZbcaC4eYnkIf.jpg,/7r8X5peJWDoNRolmBVkyHqX1L1K.jpg
42888,How Do You Know,Know cut USA softball team feeling bit past prime Lisa finds evaluating life middle love triangle corporate guy crisis competes current baseballplaying beau know love lovetriangle baseball athlete reesewitherspoon paulrudd owenwilson jameslbrooks comedy drama romance,/jbOnp79eUZxQHgcdnTIRlxel1dE.jpg,/yJvXWCNGsHJOP3okeoYgYqin7y2.jpg
37834,Knight and Day,Knight Day fugitive couple goes glamorous sometimes deadly adventure nothing one â even â seem Amid shifting alliances unexpected betrayals race across globe survival ultimately hinging battle truth vs trust Every Hit Man Deserves Second Shot spy airport gasstation tomcruise camerondiaz petersarsgaard jamesmangold action comedy,/a7JmOBMNj5erYTgt4u1mQgvHItu.jpg,/grHeT4GGDmVcreyuS0D53DlFD5p.jpg
585,"Monsters, Inc.",Monsters Inc James Sullivan Mike Wazowski monsters earn living scaring children best business even though theyre afraid children them child accidentally enters world James Mike suddenly find kids afraid uncover conspiracy could threaten children across world Scare Care ,/sgheSKxZkttIe8ONsf2sWXPgip3.jpg,/vUTVUdfbsY4DePCYzxxDMXKp6v6.jpg
49519,The Croods,Croods Croods prehistoric comedy adventure follows worlds first family embark journey lifetime cave always shielded danger destroyed Traveling across spectacular landscape Croods discover incredible new world filled fantastic creatures  outlook changed forever Meet first modern family stoneage daughter father nicolascage emmastone ryanreynolds chrissanders adventure animation comedy,/p7lJkqHlK01nr0zNacunUFI5Qxy.jpg,/bNgqt819qpHcszjCzLCG5y16ldF.jpg
2395,AstÃ©rix aux Jeux Olympiques,AstÃ©rix aux Jeux Olympiques AstÃ©rix ObÃ©lix win Olympic Games order help friend Alafolix marry Princess Irina portrayed supermodel Vanessa Hessler Brutus BenoÃ®t Poelvoorde uses every trick book team win game get rid father Julius Caesar Alain Delon process  competition greece colosseum cloviscornillac gÃ©rarddepardieu franckdubosc thomaslangmann fantasy adventure comedy,/eNB2SrqmTJLByRDq3akDzA6Z9rC.jpg,/2PuEmuXQF3XQZp8Ki2mGJXUGEOd.jpg
1593,Night at the Museum,Night Museum Chaos reigns natural history museum night watchman Larry Daley accidentally stirs ancient curse awakening Attila Hun army gladiators Tyrannosaurus rex exhibits Larry tries desperately keep museum control hes fighting losing battle President Teddy Roosevelt comes rescue History Comes Life museum skeleton nightshift benstiller jakecherry carlagugino shawnlevy action adventure comedy,/uY9k8t2FQkMj60obnAnsPKLxHCE.jpg,/rwcPe582tfTSVLwQzbO25InW3Hi.jpg
787,Mr. & Mrs. Smith,Mr  Mrs Smith five or six years vanillawedded bliss ordinary suburbanites John Jane Smith stuck huge rut Unbeknownst other coolly lethal highlypaid assassins working rival organisations discover theyre others next target secret lives collide spicy explosive mix wicked comedy pentup passion nonstop action hightech weaponry Smart sexy bomb assassin secretidentity angelinajolie bradpitt vincevaughn dougliman action comedy drama,/wzIO3ytxeSNt1wRpXLIdkNbGoDm.jpg,/iFaWUETEE2umP1WY0LUAmjSpzm7.jpg
38745,Gulliver's Travels,Gullivers Travels Travel writer Lemuel Gulliver takes assignment Bermuda ends island Liliput towers tiny citizens Something big going down journalist forbiddenlove princess jackblack amandapeet emilyblunt robletterman comedy,/gUjwaVuEpRYL2DQJYtWsy9IQXrd.jpg,/9F964Gg2zQOFgsd3t6jdkqgMY2t.jpg
40805,The Green Hornet,Green Hornet Britt Reid Seth Rogen heir largest newspaper fortune Los Angeles spoiled playboy been thus far happy lead aimless life father Tom Wilkinson dies Britt meets Kato Jay Chou resourceful company employee Realizing talent resources make something lives Britt Kato join forces costumed crimefighters bring citys mostpowerful criminal Chudnofsky Christoph Waltz Breaking Law Protect It bomb martialarts assassin sethrogen jaychou christophwaltz michelgondry action crime comedy,/q1fXWEoZXogYjAUy32pUc6NL2IH.jpg,/vZkco9fDVHSsrZrWuI2U2WpyOEy.jpg
77931,The Smurfs 2,Smurfs 2 evil wizard Gargamel creates couple mischievous Smurflike creatures called Naughties hopes let harness allpowerful magical Smurfessence discovers real Smurf give wants secret spell Smurfette knows turn Naughties real Smurfs Gargamel kidnaps Smurfette brings Paris winning adoration millions worldÂ¹s greatest sorcerer Papa Clumsy Grouchy Vanity return world reunite human friends Patrick Grace Winslow rescue her Smurfette always felt different Smurfs find new connection Naughties Vexy Hackus Smurfs convince love True Blue Get ready get naughty basedoncartoon animation smurf hankazaria neilpatrickharris brendangleeson rajagosnell fantasy family comedy,/8cfGugUrTThWdrNRqpCTz2mXPBD.jpg,/aIyvMthA7UGV6ix6AUUM88ZXfeU.jpg
10204,Around the World in 80 Days,Around World 80 Days bet pits British inventor Chinese thief French artist worldwide adventure circle globe 80 days Let imagination soar paris londonengland newyork jackiechan stevecoogan cÃ©ciledefrance frankcoraci action adventure comedy,/bBiMw6Jtg8tSTcEq8jFV7qk9TRW.jpg,/lpZPrfmWrcSkYQx8JHT9APj2uPB.jpg
10588,The Cat in the Hat,Cat Hat Conrad Sally Walden home alone pet fish raining outside nothing do Cat Hat walks front door introduces imagination first fun games things get hand Cat must go go go parents get back mess hat cat brothersisterrelationship boredom mikemyers dakotafanning spencerbreslin bowelch comedy fantasy family,/wP6MogLNflGWxPyEcafk1o3DLSO.jpg,/au236RSArVTOMXM6AXVNBPZEKNb.jpg
24113,Town & Country,Town  Country Porter Stoddard wellknown New York architect crossroads nexus twists turns lead myriad missteps wife Ellie others longtime friends Mona husband Griffin Deciding direction take often leads unexpected encounters hilarious consequences Theres thing small affair architect cellist friends warrenbeatty dianekeaton goldiehawn peterchelsom comedy romance,/mgrWybODOer6D8kYg3UgX3GstyI.jpg,/l1VJVGohlSDSQr85hZNlZjMlb6L.jpg
39451,Little Fockers,Little Fockers taken 10 years two little Fockers wife Pam countless hurdles Greg finally get tightly wound fatherinlaw Jack cashstrapped dad takes job moonlighting drug company Jacks suspicions favorite male nurse come roaring back Greg Pams entire clan descends twins birthday party Greg must prove skeptical Jack hes fully capable man house Kids bring everyone closer right nurse cat fatherinlaw robertdeniro benstiller owenwilson paulweitz comedy romance,/90mwPRNMmX9RUGVgKMJMJNQnYX8.jpg,/sLDoVwrzmKNdiBmykPSxaJA7uQh.jpg
27581,The Other Guys,Guys NYPD detectives Christopher Danson Johnson PK Highsmith Jackson baddest beloved cops New York City get tattoos men get tattoos them Two desks one back sit detectives Allen Gamble Ferrell Terry Hoitz Wahlberg seen background photos Danson Highsmith focus eyes closed Theyre heroes theyre the guys every cop day soon Gamble Hoitz stumble seemingly innocuous case detective wants touch could turn NYCs biggest crime opportunity lives guys right stuff cops busy hope is narration ceo firetruck willferrell markwahlberg evamendes adammckay action comedy crime,/wNEHNqo3MgHmj3BUiPSqqq5czcm.jpg,/nHyri67CN6juBR6hmOefCn9oGf8.jpg
11688,The Emperor's New Groove,Emperors New Groove Kuzco selfcentered emperor summons Pacha village tell home destroyed make room Kuzcos new summer home Kuzcos advisor Yzma tries poison Kuzco accidentally turns llama accidentally ends Pachas village Pacha offers help Kuzco destroy house form unlikely partnership AboutME centralandsouthamerica birthday emperor davidspade johngoodman earthakitt markdindal adventure animation comedy,/wwbgkXQBEKtnyIJapk6gUgWkVw8.jpg,/mZj8EUr6F1x2PWZjKPxaeYd5WRw.jpg
106646,The Wolf of Wall Street,Wolf Wall Street New York stockbroker refuses cooperate large securities fraud case involving corruption Wall Street corporate banking world mob infiltration Based Jordan Belforts autobiography EARN SPEND PARTY ,/34m2tygAYBGqA9MXKhRDtzYd4MR.jpg,/7Nwnmyzrtd0FkcRyPqmdzTPppQa.jpg
18162,Land of the Lost,Land Lost latest expedition Dr Rick Marshall sucked spacetime vortex alongside research assistant redneck survivalist alternate universe trio make friends primate named Chaka ally world full dinosaurs fantastic creatures Right place Wrong time alienlifeform dinosaur primate willferrell annafriel dannymcbride bradsilberling adventure comedy sciencefiction,/wpX0SnZI7XyXlL8UfvmmeThkmgw.jpg,/giaqkJawiez0jnXMdm9OwSmJhPd.jpg
10214,Son of the Mask,Son Mask Tim Avery aspiring cartoonist finds predicament dog stumbles upon mask Loki conceiving infant son born mask discovers looney child raising be Whos next baby mask viking jamiekennedy alancumming traylorhoward lawrenceguterman fantasy comedy family,/Adgnfhm9B8YAQmC0osuP4zO9SRc.jpg,/od5chJN27AKS2ZfMhwZVShTo1Kg.jpg
11692,The Adventures of Pluto Nash,Adventures Pluto Nash year 2087 setting moon Pluto Nash highflying successful owner hottest nightclub universe finds trouble refuses sell club lunar gangster Mogan happens helping mysterious Rex Crater mastermind plan take entire moon Actions future arrived moon casino bar eddiemurphy randyquaid rosariodawson ronunderwood action comedy sciencefiction,/dbpaFpGV1N77eNtbyCHan841YHS.jpg,/lEGw5YRSN4WVY51Hadytked78nG.jpg
9408,Surf's Up,Surfs Cody surfing penguin Shiverpool dreams making big like idol Big Z journey discovers talents thinks must learn accept surfing fame fortune Surfs 2007 American computeranimated mockumentary film produced Sony Pictures Animation distributed Columbia Pictures ImageWorks Studios stars voices Shia LaBeouf Jeff Bridges Zooey Deschanel Jon Heder among others coldest place Earth hes hottest thing around sea worldcup surfer shialabeouf jeffbridges zooeydeschanel ashbrannon animation comedy family,/tTDsCVlDA8QR4Dc6t6nERfwl5z.jpg,/3O2xGKo172vfbX4dm4eyamYa6Yh.jpg
9890,The Stepford Wives,Stepford Wives take become Stepford wife woman perfect beyond belief Ask Stepford husbands whove created hightech terrifying little town wives Stepford secret android housewife transformation nicolekidman matthewbroderick bettemidler frankoz action comedy sciencefiction,/ygr0Wlmm1KmE16TUefNitIscVBG.jpg,/rjUeBEhX3xZ5gN5RNcCwUDGHCqx.jpg
77953,The Campaign,Campaign Two rival politicians compete win election represent small North Carolina congressional district United States House Representatives May Best Loser Win politics politician electioncampaign willferrell zachgalifianakis dylanmcdermott jayroach comedy,/jMWjJ13sFTT07DwjNlqh8VY4sK6.jpg,/3gsn2rViobMWbyJ0M20Zpur20w0.jpg
37786,Sex and the City 2,Sex City 2 Carrie Charlotte Miranda married now theyre still little fun sun Samantha gets chance visit one extravagant vacation destinations planet offers bring along surmise womenonly retreat may perfect excuse eschew responsibilities remember life like decided settle down Carrie on  sarahjessicaparker kristindavis cynthianixon michaelpatrickking comedy drama romance,/iHSRxhZsPaVuLCivvV6WEkMVGWU.jpg,/gPqqEBBpSl7E4Fz8uMBqoBLxcTP.jpg
10501,The Road to El Dorado,Road El Dorado failed swindle two conmen end map El Dorado fabled city gold unintended trip New World Much surprise map lead pair mythical city startled inhabitants promptly begin worship gods question is take worshipful natives theyre worth bit El Dorado riches came gold stayed adventure gold horse swordfight kennethbranagh kevinkline rosieperez donmichaelpaul adventure animation comedy,/ryXm7xp4aqQyda0FU2eMfHehPBg.jpg,/ciID0Mu1pPuOUP3JbOsDXQ5aMV6.jpg
57800,Ice Age: Continental Drift,Ice Age Continental Drift Manny Diego Sid embark upon another adventure continent set adrift Using iceberg ship encounter sea creatures battle pirates explore new world Manny Diego Sid embark upon another adventure continent set adrift bluefootedbooby prehistorictimes meltingice johnleguizamo rayromano chriswedge stevemartino animation comedy adventure,/dfp1BZF7FxbBUyzHvMOI9t8NWDD.jpg,/kyTlMMVWo1GffYoQctZwLqJcwaj.jpg
607,Men in Black,Men Black Men Black follows exploits agents Kay Jay members topsecret organization established monitor police alien activity Earth two Men Black find middle deadly plot intergalactic terrorist arrived Earth assassinate two ambassadors opposing galaxies order prevent worlds colliding MiB must track terrorist prevent destruction Earth another typical day Men Black Protecting Earth scum universe secretidentity sunglasses undercover tommyleejones willsmith lindafiorentino barrysonnenfeld action adventure comedy,/uLOmOF5IzWoyrgIF5MfUnh5pa1X.jpg,/wM1aNIXSqB8GSeQY38LOUHYMYIw.jpg
863,Toy Story 2,Toy Story 2 Andy heads Cowboy Camp leaving toys devices Things shift high gear obsessive toy collector named Al McWhiggen owner Als Toy Barn kidnaps Woody Andys toys mount daring rescue mission Buzz Lightyear meets match Woody decide heart truly belong toys back museum prosecution identitycrisis tomhanks timallen joancusack johnlasseter animation comedy family,/2MFIhZAW0CVlEQrFyqwa4U6zqJP.jpg,/91qfG6VaxRsCh1SbIi1w2vxknsL.jpg
5175,Rush Hour 2,Rush Hour 2 vacation time Carter finds alongside Lee Hong Kong wishing excitement Carter wants party meet ladies Lee track Triad gang lord may responsible killing two men American Embassy Things get complicated pair stumble onto counterfeiting plot boys soon necks fist fights lifethreatening situations trip back US may provide answers bombing counterfeiting true allegiance sexy customs agent Isabella Get ready second Rush duringcreditsstinger christucker jackiechan zhangziyi brettratner action comedy crime,/aBQf2vMiCINeVC9v6BGVYKXurTh.jpg,/zzFTSEAZcLGSbGipQVflSNUqpij.jpg
22794,Cloudy with a Chance of Meatballs,Cloudy Chance Meatballs Inventor Flint Lockwood creates machine makes clouds rain food enabling downandout citizens Chewandswallow feed themselves falling food reaches gargantuan proportions Flint must scramble avert disaster regain control machine put end wild weather town destroyed Prepare get served weather food science billhader annafaris jamescaan phillord animation comedy family,/qhOhIKf7QEyQ5dMrRUqs5eTX1Oq.jpg,/iIvtWOkRgzprh6PRPEdnEcwGyM0.jpg
8355,Ice Age: Dawn of the Dinosaurs,Ice Age Dawn Dinosaurs Times changing Manny moody mammoth Sid motor mouthed sloth Diego crafty sabertoothed tiger Life heats heroes meet new nonetoofriendly neighbors â mighty dinosaurs Believe Ice iceage bridge insanity rayromano johnleguizamo denisleary carlossaldanha animation comedy family,/cXOLaxcNjNAYmEx1trZxOTKhK3Q.jpg,/gkxSIlZPEwGPimQ8TEE8C52cOSO.jpg
116745,The Secret Life of Walter Mitty,Secret Life Walter Mitty timid magazine photo manager lives life vicariously daydreams embarks truelife adventure negative goes missing Stop Dreaming Start Living himalaya photographer magazine benstiller kristenwiig pattonoswalt benstiller adventure comedy drama,/tY6ypjKOOtujhxiSwTmvA4OZ5IE.jpg,/8hSjOHRY4OUEpqxszYbMdem8z9C.jpg
4327,Charlie's Angels,Charlies Angels Aspects take 1970s hit TV series similar original show Angels Dylan Natalie Alex still work Charlie interface Bosley still flip hair stop traffic smile kick butt differences unsubtle humor martial arts training hightech premise time theyre hot trail stolen software Get Action martialarts femalefriendship millionaire camerondiaz lucyliu drewbarrymore mcg action adventure comedy,/u5GbILxLgfeNHCnTtTRuhmAC9i4.jpg,/9VflexlNS215ALWif6l9Nn8zIyz.jpg
7446,Tropic Thunder,Tropic Thunder Vietnam veteran Four Leaf Taybacks memoir Tropic Thunder made film Director Damien Cockburn canât control cast prima donnas Behind schedule budget Cockburn ordered studio executive get filming back track risk cancellation Taybacks advice Cockburn drops actors middle jungle film remaining scenes but unbeknownst actors production group dropped middle Golden Triangle home heroinproducing gangs movie think theyre making movie anymore filmmaking satire jungle benstiller jackblack robertdowneyjr benstiller action comedy,/zAurB9mNxfYRoVrVjAJJwGV3sPg.jpg,/a7DCwfYAiIN15qfmFmrLcHh751E.jpg
